"","curs","Any","codi_centre","nom_complet","codi_naturalesa","nom_naturalesa","codi_titularitat","nom_titularitat","codi_delegacio","nom_delegacio","codi_comarca","nom_comarca","codi_municipi","codi_municipi_6","nom_municipi","codi_districte_minicial","nom_dm","UTM_X","UTM_Y","nom_ensenyament","nivell","nom_grups","mixt","nombre_places","places_ofertades","assignacions","assig_1a","assig_altres","georeferencia","edat","num_dona","num_home","num_total","lng","lat","% ocupades","% infants del municipi"
"1014","2020/2021","2020","8046724","Institut Montserrat Roig","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08279","82798","Terrassa","1","Terrassa 1","432505.936","4581339.457","Educacio secundaria obligatoria","1","4","FALSE",120,112,112,116,4,"(41.38074848, 2.192809738)",12,132,1434,1566,"2.011476901","41.568988652",93.3,100
"1015","2020/2021","2020","8035143","Institut Miquel Marti i Pol","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08073","80734","Cornella de Llobregat","0","0","418465.524","4593328.707","Educacio secundaria obligatoria","1","4","FALSE",120,120,120,120,0,"(41.4874264, 2.023298422)",12,459,494,953,"2.070260331","41.350471013",100,100
"1016","2020/2021","2020","8034059","Institut Nicolau Copernic","1","Public","1","Departament d'Ensenyament","408","Valles Occidental","40","Valles Occident","08279","82798","Terrassa","5","Terrassa 5","461406.746","4607585.734","Educacio secundaria obligatoria","1","3","FALSE",81,78,41,67,26,"(41.61905828, 2.53675033)",12,132,1434,1566,"1.996519282","41.569269855",50.6,100
"1017","2020/2021","2020","8077101","Institut Escola Placa Comas","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","4","Les Corts","428437","4582243","Educacio secundaria obligatoria","1","2","FALSE",60,0,0,0,0,"(41.388613, 2.143995)",12,6615,7082,13697,NA,NA,0,100
"1018","2020/2021","2020","25002222","FEDAC-Lleida","2","Privat","22","Fundacions","125","Lleida","33","Segria","25120","251207","Lleida","0","0","301762.729","4610535.935","Educacio secundaria obligatoria","1","2","FALSE",60,12,0,1,1,"(41.6219295, 0.620454898)",12,757,797,1554,"0.61499548","41.61844897",0,100
"1019","2020/2021","2020","8044971","Institut Pere Fontdevila","1","Public","1","Departament d'Ensenyament","1060","Catalunya Central","14","Bergueda","08092","80924","Gironella","0","0","451927.055","4598246.982","Educacio secundaria obligatoria","1","2","FALSE",60,57,46,47,1,"(41.53443047, 2.42371516)",12,18,32,50,"1.881786001","42.031776756",76.7,100
"1020","2020/2021","2020","8047492","Institut Ribera Baixa","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08169","81691","El Prat de Llobregat","0","0","427638.058","4584014.015","Educacio secundaria obligatoria","1","4","FALSE",120,120,78,113,35,"(41.40441407, 2.134279314)",12,328,338,666,"2.087085977","41.324387654",65,100
"1021","2020/2021","2020","8030017","Cultura Practica","2","Privat","26","Societats Mercantils","408","Valles Occidental","40","Valles Occident","08279","82798","Terrassa","1","Terrassa 1","417896.34","4603770.056","Educacio secundaria obligatoria","1","2","FALSE",60,11,5,8,3,"(41.58140381, 2.015055495)",12,132,1434,1566,"2.011773195","41.564036299",8.3,100
"1022","2020/2021","2020","43007166","Institut Lluis Domenech i Montaner","1","Public","1","Departament d'Ensenyament","143","Tarragona","8","Baix Camp","43123","431233","Reus","0","0","336475.427","4555831.224","Educacio secundaria obligatoria","1","4","FALSE",120,120,114,117,3,"(41.13732605, 1.051630663)",12,707,684,1391,"1.099372002","41.166088483",95,100
"1023","2020/2021","2020","25003184","La Salle","2","Privat","24","Ordes i Congregacions Catolics","125","Lleida","27","Pla d'Urgell","25137","251370","Mollerussa","0","0","369853.245","4691874.073","Educacio secundaria obligatoria","1","3","FALSE",90,86,87,87,0,"(42.36825216, 1.419386403)",12,102,105,207,"0.891892014","41.630031899",96.7,100
"1024","2020/2021","2020","8029611","Joaquima de Vedruna Terrassa","2","Privat","22","Fundacions","408","Valles Occidental","40","Valles Occident","08279","82798","Terrassa","6","Terrassa 6","418146.147","4602231.097","Educacio secundaria obligatoria","1","2","FALSE",60,6,8,8,0,"(41.56756956, 2.018261754)",12,132,1434,1566,"2.03172055","41.575202348",13.3,100
"1025","2020/2021","2020","43012307","Institut Escola Daniel Mangrane","1","Public","1","Departament d'Ensenyament","243","Terres de l'Ebre","9","Baix Ebre","43155","431554","Tortosa","0","0","289870.296","4522343.154","Educacio secundaria obligatoria","1","2","FALSE",60,19,4,4,0,"(40.82521808, 0.50816266)",12,161,182,343,"0.50816266","40.825218084",6.7,100
"1026","2020/2021","2020","8030947","Vedruna Escorial Vic","2","Privat","22","Fundacions","1060","Catalunya Central","24","Osona","08298","82981","Vic","0","0","417798.051","4574703.512","Educacio secundaria obligatoria","1","3","FALSE",90,6,6,6,0,"(41.31961458, 2.017833192)",12,289,307,596,"2.259603498","41.93018854",6.7,100
"1027","2020/2021","2020","8071226","Institut Escola Costa i Llobera","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","5","Sarria - Sant Gervasi","438381.428","4642761.823","Educacio secundaria obligatoria","1","2","FALSE",60,7,7,7,0,"(41.93441757, 2.256737659)",12,6615,7082,13697,"2.108739039","41.402396334",11.7,100
"1028","2020/2021","2020","25008352","Institut de La Pobla de Segur","1","Public","1","Departament d'Ensenyament","125","Lleida","25","Pallars Jussa","25171","251713","La Pobla de Segur","0","0","303156.742","4618568.028","Educacio secundaria obligatoria","1","2","FALSE",60,60,35,35,0,"(41.69455955, 0.634529101)",12,17,18,35,"0.965077745","42.250105225",58.3,100
"1029","2020/2021","2020","25002684","Institut Samuel Gili i Gaya","1","Public","1","Departament d'Ensenyament","125","Lleida","33","Segria","25120","251207","Lleida","0","0","303463.193","4613557.042","Educacio secundaria obligatoria","1","3","FALSE",90,88,83,88,5,"(41.64953879, 0.639857498)",12,757,797,1554,"0.616905156","41.605935099",92.2,100
"1030","2020/2021","2020","8042056","Institut Can Puig","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","17","Garraf","08231","82310","Sant Pere de Ribes","0","0","417749.971","4601487.699","Educacio secundaria obligatoria","1","4","FALSE",120,118,91,119,28,"(41.56083383, 2.013612617)",12,181,206,387,"1.768543898","41.260731591",75.8,100
"1031","2020/2021","2020","8027559","Singuerlin","2","Privat","26","Societats Mercantils","208","Barcelona Comarques","13","Barcelones","08245","82457","Santa Coloma de Gramenet","3","Santa Coloma de Gramenet 3","434842.646","4589049.652","Educacio secundaria obligatoria","1","1","FALSE",30,6,5,6,1,"(41.45038491, 2.21992245)",12,634,745,1379,"2.204630424","41.460430561",16.7,100
"1032","2020/2021","2020","43008432","Institut Sant Pere i Sant Pau","1","Public","1","Departament d'Ensenyament","143","Tarragona","36","Tarragones","43148","431482","Tarragona","0","0","352956.809","4555735.671","Educacio secundaria obligatoria","1","4","FALSE",120,114,107,114,7,"(41.13961928, 1.247933864)",12,795,811,1606,"1.247933864","41.139619276",89.2,100
"1033","2020/2021","2020","8058969","Institut El Vern","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","41","Valles Oriental","08108","81081","Llica de Vall","0","0","430570.101","4586405.786","Educacio secundaria obligatoria","1","3","FALSE",81,79,79,79,0,"(41.42621446, 2.169079441)",12,39,34,73,"2.235372903","41.589146949",97.5,92.4
"1034","2020/2021","2020","8031022","Institut de Vic","1","Public","1","Departament d'Ensenyament","1060","Catalunya Central","24","Osona","08298","82981","Vic","0","0","417398.442","4574468.983","Educacio secundaria obligatoria","1","3","FALSE",90,90,91,91,0,"(41.31746147, 2.013091129)",12,289,307,596,"2.258918037","41.934943473",101.1,100
"1035","2020/2021","2020","8053340","Institut Gabriela Mistral","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08263","82634","Sant Vicenc dels Horts","0","0","431430.158","4604971.986","Educacio secundaria obligatoria","1","5","FALSE",150,147,118,129,11,"(41.59350501, 2.177256853)",12,156,185,341,"1.996458389","41.394953321",78.7,100
"1036","2020/2021","2020","8031681","Institut Francesc Xavier Lluch i Rafecas","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","17","Garraf","08307","83073","Vilanova i la Geltru","0","0","421009.012","4592540.53","Educacio secundaria obligatoria","1","5","FALSE",150,144,84,138,54,"(41.48058256, 2.05386608)",12,367,360,727,"1.710712346","41.222004603",56,100
"1037","2020/2021","2020","8034217","Institut Bernat el Ferrer","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08123","81234","Molins de Rei","0","0","453834.298","4600137.531","Educacio secundaria obligatoria","1","5","FALSE",150,147,147,147,0,"(41.55157088, 2.446432384)",12,145,179,324,"2.027166363","41.410578526",98,100
"1038","2020/2021","2020","8056432","Anoia","2","Privat","26","Societats Mercantils","1060","Catalunya Central","6","Anoia","08102","81022","Igualada","0","0","424994.72","4599897.051","Educacio secundaria obligatoria","1","2","FALSE",60,58,55,58,3,"(41.54722051, 2.100683429)",12,250,255,505,"1.626306616","41.580150072",91.7,100
"1039","2020/2021","2020","25006495","Institut Josep Lladonosa","1","Public","1","Departament d'Ensenyament","125","Lleida","33","Segria","25120","251207","Lleida","0","0","334036.21","4610590.07","Educacio secundaria obligatoria","1","4","FALSE",120,116,116,116,0,"(41.62978219, 1.007587999)",12,757,797,1554,"0.636654052","41.622896192",96.7,100
"1040","2020/2021","2020","8066322","Institut Cardener","1","Public","1","Departament d'Ensenyament","1060","Catalunya Central","7","Bages","08218","82188","Sant Joan de Vilatorrada","0","0","432836.951","4583785.071","Educacio secundaria obligatoria","1","2","FALSE",60,60,41,56,15,"(41.40280318, 2.196496915)",12,68,62,130,"1.805179868","41.743234314",68.3,100
"1041","2020/2021","2020","8064970","Institut Nou de Vilafranca del Penedes","1","Public","1","Departament d'Ensenyament","208","Barcelona Comarques","3","Alt Penedes","08305","83054","Vilafranca del Penedes","0","0","441190.483","4608679.136","Educacio secundaria obligatoria","1","3","FALSE",90,86,84,86,2,"(41.62767219, 2.293994008)",12,242,255,497,"1.699873332","41.338399911",93.3,100
"1042","2020/2021","2020","8044612","Institut Torre de Malla","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","41","Valles Oriental","08159","81593","Parets del Valles","0","0","432611.738","4588590.362","Educacio secundaria obligatoria","1","4","FALSE",120,115,100,107,7,"(41.44606405, 2.193267298)",12,128,124,252,"2.22480896","41.56533901",83.3,100
"1043","2020/2021","2020","8072292","Institut Escola Turo de Roquetes","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","8","Nou Barris","412577.331","4600716.451","Educacio secundaria obligatoria","1","2","FALSE",54,2,1,2,1,"(41.55333926, 1.951701427)",12,6615,7082,13697,"2.172819049","41.446443272",1.9,100
"1044","2020/2021","2020","43010335","Institut La Mar de la Frau","1","Public","1","Departament d'Ensenyament","143","Tarragona","8","Baix Camp","43038","430385","Cambrils","0","0","339206.107","4548630.85","Educacio secundaria obligatoria","1","3","FALSE",90,84,84,84,0,"(41.07304644, 1.086032601)",12,208,276,484,"1.086032601","41.073046435",93.3,100
"1045","2020/2021","2020","43006125","Institut Campclar","1","Public","1","Departament d'Ensenyament","143","Tarragona","36","Tarragones","43148","431482","Tarragona","0","0","366411.628","4580065.563","Educacio secundaria obligatoria","1","4","FALSE",108,102,104,106,2,"(41.36102067, 1.40286217)",12,795,811,1606,"1.211502708","41.123898433",96.3,100
"1046","2020/2021","2020","8046864","Institut Bellulla","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","41","Valles Oriental","08041","80410","Canovelles","0","0","428700.682","4579156.768","Educacio secundaria obligatoria","1","4","FALSE",108,105,104,106,2,"(41.36076155, 2.147562456)",12,105,105,210,"2.277185385","41.621837719",96.3,100
"1047","2020/2021","2020","25005582","Institut Terres de Ponent","1","Public","1","Departament d'Ensenyament","125","Lleida","27","Pla d'Urgell","25137","251370","Mollerussa","0","0","336666.795","4601744.001","Educacio secundaria obligatoria","1","4","FALSE",108,104,97,97,0,"(41.55069251, 1.041559698)",12,102,105,207,"0.887316464","41.625761534",89.8,100
"1048","2020/2021","2020","8045525","Institut Manuel Carrasco i Formiguera","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","8","Nou Barris","430518.206","4608766.058","Educacio secundaria obligatoria","1","2","FALSE",62,61,48,61,13,"(41.62759682, 2.165875701)",12,6615,7082,13697,"2.173779391","41.426555091",77.4,100
"1049","2020/2021","2020","8029763","Sant Domenec Savio","2","Privat","24","Ordes i Congregacions Catolics","408","Valles Occidental","40","Valles Occident","08279","82798","Terrassa","4","Terrassa 4","417788.832","4601625.032","Educacio secundaria obligatoria","1","3","FALSE",90,61,51,58,7,"(41.56207466, 2.014059789)",12,132,1434,1566,"1.995426991","41.557144743",56.7,100
"1050","2020/2021","2020","8033961","Institut Rafael Casanova","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08200","82009","Sant Boi de Llobregat","0","0","419433.501","4594769.9","Educacio secundaria obligatoria","1","5","FALSE",150,133,143,143,0,"(41.50050392, 2.034699531)",12,437,495,932,"2.029365116","41.355753671",95.3,100
"1051","2020/2021","2020","8067144","Institut de Cervello","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08068","80689","Cervello","0","0","432405.709","4587727.953","Educacio secundaria obligatoria","1","3","FALSE",75,72,73,73,0,"(41.43827932, 2.190897568)",12,47,60,107,"1.974447761","41.388665768",97.3,100
"1052","2020/2021","2020","17003318","Institut de Sant Feliu de Guixols","1","Public","1","Departament d'Ensenyament","117","Girona","10","Baix Emporda","17160","171609","Sant Feliu de Guixols","0","0","499236.355","4669357.379","Educacio secundaria obligatoria","1","4","FALSE",120,111,113,113,0,"(42.17635786, 2.990753627)",12,118,130,248,"3.024769076","41.7939339",94.2,100
"1053","2020/2021","2020","8057540","Institut Joan Brossa","1","Public","1","Departament d'Ensenyament","108","Consorci d'Educacio de Barcelona","13","Barcelones","08019","80193","Barcelona","7","Horta - Guinardo","383708.979","4603585.9","Educacio secundaria obligatoria","1","4","FALSE",124,119,92,116,24,"(41.57550146, 1.605067252)",12,6615,7082,13697,"2.166847991","41.41499635",74.2,100
"1054","2020/2021","2020","8054277","Institut de Tona","1","Public","1","Departament d'Ensenyament","1060","Catalunya Central","24","Osona","08283","82830","Tona","0","0","427761.751","4580578.165","Educacio secundaria obligatoria","1","3","FALSE",90,88,85,87,2,"(41.37347985, 2.136168723)",12,47,57,104,"2.22397377","41.846731539",94.4,100
"1055","2020/2021","2020","8041866","Institut El Calamot","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08089","80898","Gava","0","0","440141.328","4606452.028","Educacio secundaria obligatoria","1","4","FALSE",120,120,120,120,0,"(41.60753556, 2.281622526)",12,257,287,544,"1.993975292","41.306121835",100,100
"1056","2020/2021","2020","8074628","Institut El Prat de Llobregat","1","Public","1","Departament d'Ensenyament","308","Baix Llobregat","11","Baix Llobregat","08169","81691","El Prat de Llobregat","0","0","398354.655","4586808.399","Educacio secundaria obligatoria","1","3","FALSE",95,95,95,95,0,"(41.42641016, 1.783535136)",12,328,338,666,NA,NA,100,100
"1057","2020/2021","2020","8031231","Sant Gabriel","2","Privat","24","Ordes i Congregacions Catolics","308","Baix Llobregat","11","Baix Llobregat","08301","83015","Viladecans","0","0","391252.241","4578107.189","Educacio secundaria obligatoria","1","2","FALSE",60,7,7,7,0,"(41.34712306, 1.700117463)",12,455,422,877,"2.024005588","41.313992772",11.7,100
"1058","2020/2021","2020","8042093","Institut Vinyes Velles","1","Public","1","Departament d'Ensenyament","508","Maresme-Valles Oriental","41","Valles Oriental","08136","81363","Montornes del Valles","0","0","420166.179","4581540.393","Educacio secundaria obligatoria","1","4","FALSE",108,100,107,107,0,"(41.38142846, 2.045224994)",12,111,99,210,"2.262539485","41.542101632",99.1,100
